,Neurons,Astrocytes,Oligodendrocytes,Microglia,Endothelia
ENSG00000050426,11.22070332,18.45055036,9.419122124,9.837956403,14.71588456
ENSG00000100097,33.85702205,45.86521877,35.33327002,42.70357423,311.5590825
ENSG00000108679,2.793029433,18.30158284,29.72710463,5.183733634,22.76645771
ENSG00000116977,8.972790908,2.998331829,5.582415112,9.200798894,6.163048384
ENSG00000119862,9.218996173,1.537710807,2.687734725,4.923446803,15.71987969
ENSG00000108231,56.67509685,159.3112464,9.176376908,10.97400859,6.277211422
ENSG00000153012,4.703038515,0.374332608,1.037286679,1.062456287,1.011518123
ENSG00000168481,6.307976972,1.899047458,19.60246367,2.616038925,5.584764639
ENSG00000153902,9.456102399,53.62125382,6.030657896,7.800915111,5.101525723
ENSG00000100600,18.04586323,8.968648812,12.14010664,78.66575555,12.36425179
ENSG00000205213,4.675330589,38.12799809,5.812400566,3.114085203,1.888365538
ENSG00000139292,0.923923139,0.455945286,13.9616869,0.925325813,0.721813686
ENSG00000183722,29.49971576,80.73160909,27.64056264,12.7928772,431.1351624
ENSG00000145685,2.540910128,4.130626389,4.908424594,65.5016259,11.5867776
ENSG00000187416,18.80284076,17.14789702,45.94721239,13.20779717,6.152032511
ENSG00000156959,27.94398705,5.410456582,8.135060715,8.370361592,4.694599484
ENSG00000107902,5.704283655,7.117575697,27.97142893,6.381270419,4.618249634
ENSG00000106689,5.577312296,44.60059145,2.732440098,3.031382236,1.758034958
ENSG00000106852,4.075107486,0.36183087,0.590581223,0.834254432,2.276344788
ENSG00000121897,5.755939792,8.681791044,12.34855025,6.741570019,6.622350382
ENSG00000113594,4.541581872,62.82357849,27.07371178,5.554808851,20.29831123
ENSG00000005156,1.152140002,2.155641729,2.451033265,3.194476541,7.641722765
ENSG00000174405,8.213597855,13.95935635,8.716367131,5.461049073,2.991149368
ENSG00000050405,4.122063205,5.985734637,17.99120203,4.934544329,17.20823477
ENSG00000064042,49.62122478,39.57213056,87.89690721,13.85944188,29.60412894
ENSG00000182541,1.317775717,5.07929383,1.946483243,11.38832196,4.380273325
ENSG00000257207,5.769495944,30.3238343,14.23704807,55.85073694,22.17123245
ENSG00000072163,0.251542529,0.230796185,0.299215015,0.926088627,15.0712563
ENSG00000205659,10.61172113,15.54386802,11.7526849,11.9610121,7.221221614
ENSG00000189308,2.95902913,3.176074815,7.730841459,5.028921442,3.757366327
ENSG00000111052,11.93662403,3.45086283,2.282189528,5.38675351,8.743111723
ENSG00000148943,15.501549,14.21188352,10.53956776,11.64248328,11.47687327
ENSG00000232388,32.1227068,31.30789378,34.6554765,25.23178239,24.35299606
ENSG00000169783,134.595414,145.6425629,94.73085541,157.3101165,128.2942595
ENSG00000174482,135.2918557,26.57351782,38.63094843,59.07389457,18.09731549
ENSG00000107798,11.00846039,15.18861314,76.71129166,79.57932883,12.06170456
ENSG00000189067,1.278022849,6.484917245,28.47106625,20.56759063,6.29633725
ENSG00000152022,1.717930138,6.061345865,3.776248047,7.692392417,11.54158844
ENSG00000139233,8.942179803,8.277576566,15.11747114,11.71789122,8.043152171
ENSG00000074695,7.212519833,12.93770453,11.53937427,12.02849742,8.7519345
ENSG00000169223,7.02446569,9.489457302,10.11294473,8.815857896,14.05554357
ENSG00000114988,5.259758749,8.038322543,7.785993775,17.32277415,10.79440443
ENSG00000105983,8.612261579,5.3562485,6.027714286,7.051445769,18.09716919
ENSG00000139636,3.437787454,4.005194991,3.236526804,5.424584113,2.863942321
ENSG00000168216,73.17365131,67.09004186,83.81784099,75.31266553,45.37702505
ENSG00000164187,14.01980602,8.396824596,7.514586099,5.56194075,4.993580924
ENSG00000103227,5.394897024,7.090471007,11.9295238,3.26478554,4.710190586
ENSG00000185621,3.829349123,6.53434684,2.487916155,2.697266912,3.017290256
ENSG00000048540,26.2771681,50.518845,6.669311794,6.410474779,5.598218392
ENSG00000143013,36.71787839,13.34992263,12.71942514,24.10365112,13.10172046
ENSG00000136153,9.593326333,1.863353896,2.700506052,4.204974316,2.139069833
ENSG00000163431,1.162122575,6.289003904,1.744137975,2.124247158,3.296138879
ENSG00000164715,12.09882193,3.785179673,4.582624773,3.606949705,5.139558961
ENSG00000206535,6.858164172,1.210346337,1.023880466,8.557906778,2.173934914
ENSG00000113441,5.965080372,7.626300478,5.68464281,9.570479537,5.791708691
ENSG00000072201,14.84937671,2.066775207,4.81427919,5.747771905,5.099534122
ENSG00000139517,3.834904875,3.249209341,2.824283845,3.475831422,8.266264067
ENSG00000205791,2.634573398,10.50886251,3.727833526,0.837051046,2.687445029
ENSG00000102910,13.41136744,22.92205685,12.92007501,16.62232034,14.64012315
ENSG00000154359,12.13926025,7.032209432,6.485666418,13.00290287,9.852922981
ENSG00000170500,19.09052786,8.175940854,4.424684729,3.826552853,3.646568221
ENSG00000198121,1.979729582,12.35288954,126.7237329,22.21776821,11.42319946
ENSG00000064547,1.129778999,0.514936883,0.460013914,7.081176693,1.127686349
ENSG00000139679,1.43432819,2.741554503,5.361418541,262.4629439,39.21521426
ENSG00000153395,4.2343948,4.839138704,1.739689755,8.182958213,4.183272726
ENSG00000087253,1.586870625,0.906687565,7.826873002,75.82239507,1.676020337
ENSG00000176454,28.84793383,7.169472957,7.872146789,12.67429758,4.30681523
ENSG00000123684,14.41956432,5.399821077,45.78838293,8.004669194,12.2583616
ENSG00000134324,10.11733628,31.60744973,7.299553232,5.005194749,6.554091231
ENSG00000101577,13.11025075,17.99147831,5.011211994,44.42007523,10.89263362
ENSG00000175445,1.322643106,0.806548628,1.323207163,42.65438208,26.72649616
ENSG00000145012,4.156415695,15.3290246,5.938287871,18.36898677,16.29154517
ENSG00000110031,5.83508474,13.83355884,12.30285432,50.19713524,8.127402643
ENSG00000198589,7.86182258,8.536588044,8.320652634,12.8470843,11.88522843
ENSG00000136141,7.259300601,2.948124441,2.111584314,24.09659995,25.43760466
ENSG00000130224,9.854598461,5.665746923,5.320876599,2.442606238,2.165631322
ENSG00000186001,5.883901952,7.848178452,14.09315347,9.622815171,11.44217463
ENSG00000165379,53.18667211,13.60310015,16.78254786,20.97163685,7.693744554
ENSG00000121931,6.919063865,8.692763266,4.621581179,8.608889734,5.877892809
ENSG00000144749,3.042356472,68.36771898,8.597619707,4.67011133,6.911899472
ENSG00000198799,2.031430282,3.0890475,4.173356465,3.979229123,2.693190281
ENSG00000139263,0.93843685,2.479932039,4.700831886,0.79041768,3.71710196
ENSG00000118308,6.441380704,1.161433085,1.636394673,63.94684756,2.332855888
ENSG00000123384,2.171946034,12.751167,2.011304314,7.177295523,4.903077704
ENSG00000120256,15.73261664,3.63352896,8.269203174,2.590294303,14.58007337
ENSG00000147650,6.374583345,4.990156394,3.234979123,4.310992174,3.782384919
ENSG00000168702,85.44089468,101.1660682,61.60894647,36.84059857,10.74082064
ENSG00000081479,0.242928537,0.396765939,9.128720249,2.227468203,1.995297002
ENSG00000109771,4.714696583,7.712958261,5.643670275,2.308978961,2.538534872
ENSG00000134569,29.19188884,99.66866901,45.82744359,47.18093444,21.94731784
ENSG00000070018,6.912443706,12.27721041,20.2833637,9.309006262,6.714735964
ENSG00000157193,14.23123816,10.46075733,2.352612682,4.104001805,24.28909269
ENSG00000138095,18.80959151,10.86451802,14.5538258,10.49469632,10.53048013
ENSG00000137269,4.053648718,11.7738058,19.54703862,1.739430904,8.899337705
ENSG00000079691,18.84351179,117.6391021,5.194885083,14.39718925,5.532001148
ENSG00000128606,2.182972627,2.507724658,1.285473059,1.672585249,15.27539611
ENSG00000163827,3.866500039,0.593425258,0.857917063,1.557392237,1.090778212
ENSG00000148814,1.279562785,2.099630863,1.329439559,1.829069111,1.61501354
ENSG00000168904,8.423931935,3.961676883,5.652998861,9.129332932,4.99454901
ENSG00000171757,2.543845105,3.872599545,1.385857647,1.76765069,2.004593305
ENSG00000176809,8.971542398,10.26479464,7.686363226,6.979162354,5.827168657
ENSG00000185158,7.18451296,9.857655884,5.333516895,4.32252643,4.82945457
ENSG00000122477,24.64763045,10.02451618,10.6551007,8.185445284,2.332535252
ENSG00000179796,9.038267591,84.88307856,2.255901195,1.744346159,1.913056897
ENSG00000128594,7.576048178,3.817980922,2.310362481,8.589231841,1.940794089
ENSG00000066557,20.88673698,10.97972986,13.20719458,6.847938399,17.92889872
ENSG00000132128,3.692490387,4.345738241,4.641725059,5.819403619,9.136640363
ENSG00000116212,3.202923091,4.074390188,2.901038534,4.009691277,3.324474735
ENSG00000130764,10.70499327,9.587404471,10.16229523,6.755856265,8.154278781
ENSG00000137821,18.5822163,17.01282884,7.252136646,4.157825479,6.279332687
ENSG00000148948,117.1845383,94.5160045,67.65240146,48.20022243,16.90637287
ENSG00000180979,3.513601166,4.616953924,4.508132504,6.145867276,4.30891778
ENSG00000163428,4.58732352,10.04936977,9.864903952,4.070301168,6.662189367
ENSG00000108829,2.753126005,2.696544628,4.378985315,7.610361278,5.97783945
ENSG00000129295,30.58744173,16.96965485,6.030916037,5.402282142,7.945496812
ENSG00000033122,45.2323066,11.74700441,27.24318565,16.63749377,5.355617071
ENSG00000136802,6.335670402,38.29799022,4.198587937,4.622207432,14.52020536
ENSG00000197147,27.04820187,6.071490067,22.52183747,11.29924639,6.782115571
ENSG00000171492,4.612671775,2.675373582,18.75781852,5.166330082,2.431268745
ENSG00000133739,2.027942627,3.832253102,4.827558352,3.86011338,5.174522007
ENSG00000124831,16.4792103,7.198063347,3.638656809,24.27202416,10.70391117
ENSG00000093167,15.29615729,13.80807161,23.43238481,9.747328419,11.91662368
ENSG00000188906,4.431651964,2.681146935,2.864546781,9.250191889,7.451446247
ENSG00000175928,11.10183478,14.87002644,14.41803747,4.896384379,2.180560442
ENSG00000170382,4.867561746,3.143848007,1.624674852,1.899562279,2.577919305
ENSG00000173114,32.32752262,27.52133617,5.79917258,7.750517596,3.909973338
ENSG00000162951,2.569940232,1.350281194,0.868297113,0.983554136,1.05044127
ENSG00000146006,27.93177985,3.868884189,13.18936581,6.104187737,7.320281686
ENSG00000198739,53.46751146,10.85139449,61.72891859,19.12452722,8.795185417
ENSG00000176204,291.0339014,87.15107837,110.2777292,128.3217722,26.37168035
ENSG00000184154,0.791662332,4.864168301,1.803232555,2.769941513,3.580508545
ENSG00000185565,144.8514867,425.3497024,106.2753188,64.70898462,29.32084111
ENSG00000041802,4.266759422,4.029563424,7.761261413,9.004368617,8.787216483
ENSG00000175324,18.02660149,14.39229602,14.56630208,13.12137672,18.10042005
ENSG00000181817,14.27772349,8.235295912,12.68711604,9.116274335,5.160855027
ENSG00000161654,8.545324058,6.510351359,6.195951841,9.84192775,11.19911465
ENSG00000149657,3.056473115,3.604273335,3.012766067,2.47142541,3.625797837
ENSG00000170860,14.78242625,15.87701633,18.58979626,11.52822571,24.75945409
ENSG00000130520,10.51360788,4.788758282,9.952599515,9.465026881,11.23705143
ENSG00000106355,6.698068954,6.811736462,7.213500831,8.919824515,6.431881464
ENSG00000164167,9.604155035,12.71275883,10.33478809,8.200619159,7.755249173
ENSG00000160285,3.508332684,13.13477593,18.90951057,4.363012879,9.779592311
ENSG00000111144,6.502563961,6.287423055,6.794344122,7.646739666,5.506888308
ENSG00000049323,2.251788866,15.3492783,7.199792218,2.003636718,11.18064635
ENSG00000198862,9.888752962,7.693526705,17.68235256,11.40189117,6.868125169
ENSG00000007392,19.56343588,23.06735649,13.65720893,13.52130796,9.142285685
ENSG00000108848,177.7825025,176.0533969,115.0842465,97.18785232,80.04708764
ENSG00000171357,3.147240024,2.141990422,7.665364862,3.480633777,4.836530609
ENSG00000153714,6.504403787,1.52969337,13.05650573,2.471921625,6.521951374
ENSG00000169641,9.198854436,11.66344159,2.376675928,25.43457024,12.68660817
ENSG00000187398,16.15572483,10.03301454,13.32721305,3.749309969,2.017635412
ENSG00000079257,4.073799607,1.663648416,1.813474061,8.529450712,8.059539207
ENSG00000160932,18.41834562,4.96635291,6.386282971,8.228284618,63.01216226
ENSG00000112799,3.084759389,2.681404303,6.419980854,204.1187645,3.294526989
ENSG00000154589,3.131830529,2.558609448,2.503725585,68.85596868,33.46082258
ENSG00000145220,3.096223872,3.849379188,4.895983235,8.821256112,7.908322191
ENSG00000144214,4.1170537,3.565548892,4.063566768,2.848625866,3.034382119
ENSG00000254087,0.768631793,14.68911466,2.35440816,83.95019644,9.779541683
ENSG00000150551,2.966691344,7.253240152,2.370959384,1.177354498,3.010244522
ENSG00000159871,2.401109642,0.98095812,0.976976074,0.902417877,1.15007581
ENSG00000187123,5.832443173,6.377172615,0.662105798,0.765368379,1.340624323
ENSG00000150556,6.249440433,1.647429492,1.275475066,1.161815698,1.439515424
ENSG00000120992,6.35392214,5.248177362,4.117591041,21.18221995,8.545689383
ENSG00000143353,16.4923492,40.5949412,33.31053633,27.20344928,21.65116223
ENSG00000102897,7.644012167,7.31299971,4.182487194,2.378579201,3.75354397
ENSG00000083099,5.406386249,9.453340383,6.980549271,6.669255218,5.319601398
ENSG00000214113,4.686042677,3.562277747,4.375514906,6.363579567,5.730295293
ENSG00000205707,16.61744877,17.54485344,24.98033119,9.3437924,24.59663671
ENSG00000186687,9.49195103,5.220797197,9.081062584,3.805687728,5.201730888
ENSG00000163155,2.34787632,2.967416016,4.642024922,5.485458116,2.083716753
ENSG00000140280,21.83883857,9.147733144,7.337323471,13.00976333,8.455365924
ENSG00000183060,2.555741558,1.807054731,3.428012817,2.366908294,1.798994273
ENSG00000143669,8.585316984,6.339024768,5.602818398,25.90436109,6.940156317
ENSG00000133800,0.564581105,5.149491258,4.409104235,109.3536152,2.04621364
ENSG00000162441,5.679343324,9.793620243,14.75833696,5.93401131,12.62591863
ENSG00000163818,6.586233988,3.504999364,2.640123506,3.128344823,4.052813387
ENSG00000061337,3.02590885,0.847446439,0.958198903,3.607384932,9.009647384
ENSG00000003056,11.96107013,9.781231083,10.49410215,22.34066876,11.79520528
ENSG00000127603,15.54714994,91.61731868,19.12721895,17.42361622,20.94637399
ENSG00000172264,34.51570938,25.61816642,18.64169316,20.6537174,4.653743203
ENSG00000124688,5.862233881,4.062455875,6.082773528,7.989486222,8.739402676
ENSG00000116670,2.315564723,2.926835145,5.542250824,1.864156011,4.87660888
ENSG00000110514,12.28611188,5.553962083,6.133255039,9.624603944,7.167612779
ENSG00000090316,3.258733351,3.415392742,3.513455849,5.695118858,4.694570346
ENSG00000178573,12.66330181,7.173514874,4.109431733,66.41565036,9.247527457
ENSG00000179632,4.373589279,4.690556519,6.326011232,11.59109021,26.69494868
ENSG00000204103,7.212518947,1.872996487,1.912577555,30.96615641,6.662326051
ENSG00000105695,0.387442134,1.410999048,117.7658641,1.395683223,1.386142276
ENSG00000179222,34.73905936,27.7344177,17.39181334,13.33770604,18.67399744
ENSG00000102316,28.17043468,33.86806665,27.38038696,20.71811786,41.15111747
ENSG00000198934,19.22825972,4.274066439,5.252409671,5.332807182,2.660258494
ENSG00000177383,20.34379943,9.99028738,9.542438651,46.46538433,7.861339723
ENSG00000187601,54.06569158,18.58319499,66.64128981,26.28132612,21.75391843
ENSG00000254585,2.897178111,0.4461357,0.537575634,0.965292277,1.478986547
ENSG00000151276,36.43354629,18.69607913,25.24249995,14.64952247,20.67456794
ENSG00000187391,94.74359698,108.0276005,185.4678271,37.47230986,27.08739861
ENSG00000081026,17.66544371,18.89307383,6.489771119,8.357254878,15.83136509
ENSG00000111196,4.457776918,4.483375777,6.240446634,6.838684848,3.683914064
ENSG00000102158,1.645746242,8.995735784,14.01660485,18.29284739,10.17751133
ENSG00000198042,5.15025966,3.513420646,6.255356138,10.25792865,3.245866589
ENSG00000172005,1.756769107,28.58501674,198.8165292,2.965473764,14.12971066
ENSG00000156928,6.648924987,8.728248737,9.423250295,7.572017778,11.88144091
ENSG00000172175,5.585928367,4.23541657,2.888726966,18.69013102,7.34078618
ENSG00000165072,6.9715124,5.730821769,4.91257238,16.89700244,12.63791645
ENSG00000161021,2.228984264,2.407757437,2.702179797,4.806296061,3.905637598
ENSG00000184384,3.151095001,57.76367072,21.33995506,75.05000519,39.16054459
ENSG00000196782,4.445377999,2.952222748,6.940842896,53.33128425,17.05122691
ENSG00000013619,3.029826031,4.118225708,2.333186409,2.326540704,2.623377836
ENSG00000111885,15.66336631,4.407639446,4.162877453,28.29946535,10.6271202
ENSG00000198162,28.81130575,9.495128237,17.61956479,11.01729683,21.23230629
ENSG00000117643,4.728492756,2.637342673,2.627797871,5.786830107,5.12394883
ENSG00000112893,11.31124285,13.87789158,83.32739327,16.44745759,10.6646254
ENSG00000196547,8.005244177,8.202007298,24.70826525,4.898901313,6.050030705
ENSG00000104774,0.917359264,1.734586629,2.670886332,8.698659787,3.450484667
ENSG00000013288,2.25191053,2.173688194,2.149160086,4.55083171,2.757602045
ENSG00000109323,4.524468339,4.269587171,8.661040488,25.08396444,2.864242683
ENSG00000101363,13.64163677,12.25481218,8.267685639,8.789837084,20.08282459
ENSG00000172469,2.511766605,3.459181095,4.36591587,3.408995788,6.008761399
ENSG00000185090,3.904177491,1.393914574,1.630563191,1.478957434,4.981630609
ENSG00000111261,9.796773505,7.942074241,5.492305289,4.202885092,12.36097584
ENSG00000189221,4.418309338,25.20892694,2.594540227,0.977014606,24.50094906
ENSG00000069535,12.90481992,29.93620384,4.021699989,3.334190844,3.168856577
ENSG00000166963,25.51292484,10.8392084,23.55716198,8.226519092,13.5191994
ENSG00000131711,204.6401617,26.03856116,92.05041715,26.59265931,56.11770534
ENSG00000140941,40.38839985,23.82853611,27.55357942,21.59867116,39.90902283
ENSG00000171471,13.31496552,11.99371651,8.26249972,10.16621295,11.97159385
ENSG00000078018,96.92149903,23.49445338,21.89659288,23.07925192,23.33786629
ENSG00000169032,40.01253764,22.41827142,22.71418553,43.91419427,19.90190142
ENSG00000034152,1.845710069,2.862332336,2.898752699,16.98134779,9.186262446
ENSG00000065559,37.40903984,14.31532646,25.02127242,23.70436347,22.29255851
ENSG00000137764,19.39459892,18.4494371,18.46919005,19.89315286,14.27906148
