assay,specimenID,platform,platformLocation,RIN,rnaBatch,libraryBatch,sequencingBatch,libraryPrep,libraryPreparationMethod,libraryType,sampleBarcode,readLength,isStranded,readStrandOrigin,runType,totalReads,validBarcodeReads,numberCells,medianGenes,medianUMIs,dataContributionBatch
scrnaSeq,200227-B12-A_R5158294,HiSeqX,Broad,NA,200227-B12-A,200227-B12-A,H5555CCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200227-B12-A_R5158294,Illumina NovaSeq 6000,NYGC,NA,200227-B12-A,200227-B12-A,HVM3GDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200227-B12-A_R7516349,HiSeqX,Broad,NA,200227-B12-A,200227-B12-A,H5555CCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200227-B12-A_R7516349,Illumina NovaSeq 6000,NYGC,NA,200227-B12-A,200227-B12-A,HVM3GDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200227-B12-A_R8330118,HiSeqX,Broad,NA,200227-B12-A,200227-B12-A,H5555CCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200227-B12-A_R8330118,Illumina NovaSeq 6000,NYGC,NA,200227-B12-A,200227-B12-A,HVM3GDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200227-B12-A_R8799615,HiSeqX,Broad,NA,200227-B12-A,200227-B12-A,H5555CCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200227-B12-A_R8799615,Illumina NovaSeq 6000,NYGC,NA,200227-B12-A,200227-B12-A,HVM3GDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200227-B12-A_R9137173,HiSeqX,Broad,NA,200227-B12-A,200227-B12-A,H5555CCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200227-B12-A_R9137173,Illumina NovaSeq 6000,NYGC,NA,200227-B12-A,200227-B12-A,HVM3GDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200227-B12-B_R1521786,HiSeqX,Broad,NA,200227-B12-B,200227-B12-B,H5555CCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200227-B12-B_R1521786,Illumina NovaSeq 6000,NYGC,NA,200227-B12-B,200227-B12-B,HVM3GDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200227-B12-B_R3078606,HiSeqX,Broad,NA,200227-B12-B,200227-B12-B,H5555CCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200227-B12-B_R3078606,Illumina NovaSeq 6000,NYGC,NA,200227-B12-B,200227-B12-B,HVM3GDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200227-B12-B_R3198654,HiSeqX,Broad,NA,200227-B12-B,200227-B12-B,H5555CCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200227-B12-B_R3198654,Illumina NovaSeq 6000,NYGC,NA,200227-B12-B,200227-B12-B,HVM3GDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200227-B12-B_R5158294,HiSeqX,Broad,NA,200227-B12-B,200227-B12-B,H5555CCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200227-B12-B_R5158294,Illumina NovaSeq 6000,NYGC,NA,200227-B12-B,200227-B12-B,HVM3GDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200227-B12-B_R7516349,HiSeqX,Broad,NA,200227-B12-B,200227-B12-B,H5555CCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200227-B12-B_R7516349,Illumina NovaSeq 6000,NYGC,NA,200227-B12-B,200227-B12-B,HVM3GDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200227-B12-B_R8330118,HiSeqX,Broad,NA,200227-B12-B,200227-B12-B,H5555CCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200227-B12-B_R8330118,Illumina NovaSeq 6000,NYGC,NA,200227-B12-B,200227-B12-B,HVM3GDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200227-B12-B_R8799615,HiSeqX,Broad,NA,200227-B12-B,200227-B12-B,H5555CCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200227-B12-B_R8799615,Illumina NovaSeq 6000,NYGC,NA,200227-B12-B,200227-B12-B,HVM3GDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200227-B12-B_R9137173,HiSeqX,Broad,NA,200227-B12-B,200227-B12-B,H5555CCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200227-B12-B_R9137173,Illumina NovaSeq 6000,NYGC,NA,200227-B12-B,200227-B12-B,HVM3GDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200302-B13-A_R3128463,HiSeqX,Broad,NA,200302-B13-A,200302-B13-A,H55JGCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200302-B13-A_R3128463,Illumina NovaSeq 6000,NYGC,NA,200302-B13-A,200302-B13-A,HVVTYDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200302-B13-A_R3426726,HiSeqX,Broad,NA,200302-B13-A,200302-B13-A,H55JGCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200302-B13-A_R3426726,Illumina NovaSeq 6000,NYGC,NA,200302-B13-A,200302-B13-A,HVVTYDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200302-B13-A_R3857147,HiSeqX,Broad,NA,200302-B13-A,200302-B13-A,H55JGCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200302-B13-A_R3857147,Illumina NovaSeq 6000,NYGC,NA,200302-B13-A,200302-B13-A,HVVTYDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200302-B13-A_R3987433,HiSeqX,Broad,NA,200302-B13-A,200302-B13-A,H55JGCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200302-B13-A_R3987433,Illumina NovaSeq 6000,NYGC,NA,200302-B13-A,200302-B13-A,HVVTYDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200302-B13-A_R4817881,HiSeqX,Broad,NA,200302-B13-A,200302-B13-A,H55JGCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200302-B13-A_R4817881,Illumina NovaSeq 6000,NYGC,NA,200302-B13-A,200302-B13-A,HVVTYDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200302-B13-A_R5574987,HiSeqX,Broad,NA,200302-B13-A,200302-B13-A,H55JGCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200302-B13-A_R5574987,Illumina NovaSeq 6000,NYGC,NA,200302-B13-A,200302-B13-A,HVVTYDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200302-B13-A_R6411801,HiSeqX,Broad,NA,200302-B13-A,200302-B13-A,H55JGCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200302-B13-A_R6411801,Illumina NovaSeq 6000,NYGC,NA,200302-B13-A,200302-B13-A,HVVTYDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200302-B13-A_R7210604,HiSeqX,Broad,NA,200302-B13-A,200302-B13-A,H55JGCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200302-B13-A_R7210604,Illumina NovaSeq 6000,NYGC,NA,200302-B13-A,200302-B13-A,HVVTYDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200302-B13-B_R3128463,HiSeqX,Broad,NA,200302-B13-B,200302-B13-B,H55JGCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200302-B13-B_R3128463,Illumina NovaSeq 6000,NYGC,NA,200302-B13-B,200302-B13-B,HVVTYDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200302-B13-B_R3426726,HiSeqX,Broad,NA,200302-B13-B,200302-B13-B,H55JGCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200302-B13-B_R3426726,Illumina NovaSeq 6000,NYGC,NA,200302-B13-B,200302-B13-B,HVVTYDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200302-B13-B_R3857147,HiSeqX,Broad,NA,200302-B13-B,200302-B13-B,H55JGCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200302-B13-B_R3857147,Illumina NovaSeq 6000,NYGC,NA,200302-B13-B,200302-B13-B,HVVTYDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200302-B13-B_R3987433,HiSeqX,Broad,NA,200302-B13-B,200302-B13-B,H55JGCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200302-B13-B_R3987433,Illumina NovaSeq 6000,NYGC,NA,200302-B13-B,200302-B13-B,HVVTYDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200302-B13-B_R4817881,HiSeqX,Broad,NA,200302-B13-B,200302-B13-B,H55JGCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200302-B13-B_R4817881,Illumina NovaSeq 6000,NYGC,NA,200302-B13-B,200302-B13-B,HVVTYDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200302-B13-B_R5574987,HiSeqX,Broad,NA,200302-B13-B,200302-B13-B,H55JGCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200302-B13-B_R5574987,Illumina NovaSeq 6000,NYGC,NA,200302-B13-B,200302-B13-B,HVVTYDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200302-B13-B_R6411801,HiSeqX,Broad,NA,200302-B13-B,200302-B13-B,H55JGCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200302-B13-B_R6411801,Illumina NovaSeq 6000,NYGC,NA,200302-B13-B,200302-B13-B,HVVTYDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200302-B13-B_R7210604,HiSeqX,Broad,NA,200302-B13-B,200302-B13-B,H55JGCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200302-B13-B_R7210604,Illumina NovaSeq 6000,NYGC,NA,200302-B13-B,200302-B13-B,HVVTYDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200303-B14-A_R1672797,HiSeqX,Broad,NA,200303-B14-A,200303-B14-A,H55JGCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200303-B14-A_R1672797,Illumina NovaSeq 6000,NYGC,NA,200303-B14-A,200303-B14-A,HVVTYDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200303-B14-A_R2424757,HiSeqX,Broad,NA,200303-B14-A,200303-B14-A,H55JGCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200303-B14-A_R2424757,Illumina NovaSeq 6000,NYGC,NA,200303-B14-A,200303-B14-A,HVVTYDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200303-B14-A_R2709337,HiSeqX,Broad,NA,200303-B14-A,200303-B14-A,H55JGCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200303-B14-A_R2709337,Illumina NovaSeq 6000,NYGC,NA,200303-B14-A,200303-B14-A,HVVTYDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200303-B14-A_R3607578,HiSeqX,Broad,NA,200303-B14-A,200303-B14-A,H55JGCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200303-B14-A_R3607578,Illumina NovaSeq 6000,NYGC,NA,200303-B14-A,200303-B14-A,HVVTYDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200303-B14-A_R3722356,HiSeqX,Broad,NA,200303-B14-A,200303-B14-A,H55JGCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200303-B14-A_R3722356,Illumina NovaSeq 6000,NYGC,NA,200303-B14-A,200303-B14-A,HVVTYDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200303-B14-A_R7596878,HiSeqX,Broad,NA,200303-B14-A,200303-B14-A,H55JGCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200303-B14-A_R7596878,Illumina NovaSeq 6000,NYGC,NA,200303-B14-A,200303-B14-A,HVVTYDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200303-B14-A_R9817161,HiSeqX,Broad,NA,200303-B14-A,200303-B14-A,H55JGCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200303-B14-A_R9817161,Illumina NovaSeq 6000,NYGC,NA,200303-B14-A,200303-B14-A,HVVTYDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200303-B14-A_R9907075,HiSeqX,Broad,NA,200303-B14-A,200303-B14-A,H55JGCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200303-B14-A_R9907075,Illumina NovaSeq 6000,NYGC,NA,200303-B14-A,200303-B14-A,HVVTYDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200303-B14-B_R1672797,HiSeqX,Broad,NA,200303-B14-B,200303-B14-B,H55JGCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200303-B14-B_R1672797,Illumina NovaSeq 6000,NYGC,NA,200303-B14-B,200303-B14-B,HVVTYDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200303-B14-B_R2424757,HiSeqX,Broad,NA,200303-B14-B,200303-B14-B,H55JGCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200303-B14-B_R2424757,Illumina NovaSeq 6000,NYGC,NA,200303-B14-B,200303-B14-B,HVVTYDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200303-B14-B_R2709337,HiSeqX,Broad,NA,200303-B14-B,200303-B14-B,H55JGCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200303-B14-B_R2709337,Illumina NovaSeq 6000,NYGC,NA,200303-B14-B,200303-B14-B,HVVTYDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200303-B14-B_R3607578,HiSeqX,Broad,NA,200303-B14-B,200303-B14-B,H55JGCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200303-B14-B_R3607578,Illumina NovaSeq 6000,NYGC,NA,200303-B14-B,200303-B14-B,HVVTYDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200303-B14-B_R3722356,HiSeqX,Broad,NA,200303-B14-B,200303-B14-B,H55JGCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200303-B14-B_R3722356,Illumina NovaSeq 6000,NYGC,NA,200303-B14-B,200303-B14-B,HVVTYDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200303-B14-B_R7596878,HiSeqX,Broad,NA,200303-B14-B,200303-B14-B,H55JGCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200303-B14-B_R7596878,Illumina NovaSeq 6000,NYGC,NA,200303-B14-B,200303-B14-B,HVVTYDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200303-B14-B_R9817161,HiSeqX,Broad,NA,200303-B14-B,200303-B14-B,H55JGCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200303-B14-B_R9817161,Illumina NovaSeq 6000,NYGC,NA,200303-B14-B,200303-B14-B,HVVTYDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200303-B14-B_R9907075,HiSeqX,Broad,NA,200303-B14-B,200303-B14-B,H55JGCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200303-B14-B_R9907075,Illumina NovaSeq 6000,NYGC,NA,200303-B14-B,200303-B14-B,HVVTYDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200305-B15-A_R1020037,HiSeqX,Broad,NA,200305-B15-A,200305-B15-A,H55JGCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
